Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,TextTypes,ShowProgressBar
2,1673341257296,10/01/2023 09:00:57,1673341257935,1,10/01/2023 10:00:57,89483,9,task-5tuu,,26287653,BLIND,7759915,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1280x720,1280x569,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190847.5,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1673341257374,10/01/2023 09:00:57,1673341257940,1,10/01/2023 10:00:57,89483,9,task-5tuu,,26287653,BLIND,7759915,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.76,1280x720,1280x569,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,191523,,,,,0,1,0,,,,,,,,,
1,1673344911453,10/01/2023 10:01:51,1673344913911,1,10/01/2023 11:01:53,89483,9,task-5tuu,,26288654,BLIND,7760194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673345103032,10/01/2023 10:05:03,1673345105471,1,10/01/2023 11:05:05,89483,9,task-5tuu,,26288654,BLIND,7760194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190321.09999990463,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1673345103098,10/01/2023 10:05:03,1673345105480,1,10/01/2023 11:05:05,89483,9,task-5tuu,,26288654,BLIND,7760194,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,191569,,,,,0,1,0,,,,,,,,,
1,1673344916938,10/01/2023 10:01:56,1673344926154,1,10/01/2023 11:02:06,89483,9,task-5tuu,,26288664,BLIND,7760182,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673345108828,10/01/2023 10:05:08,1673345117982,1,10/01/2023 11:05:17,89483,9,task-5tuu,,26288664,BLIND,7760182,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190540.89999985695,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
3,1673345108883,10/01/2023 10:05:08,1673345117989,1,10/01/2023 11:05:17,89483,9,task-5tuu,,26288664,BLIND,7760182,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,END TASK,,,,,191835,,,,,0,1,0,,,,,,,,,
1,1673344944374,10/01/2023 10:02:24,1673344944462,1,10/01/2023 11:02:24,89483,9,task-5tuu,,26288682,BLIND,7760198,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1673345135307,10/01/2023 10:05:35,1673345135388,1,10/01/2023 11:05:35,89483,9,task-5tuu,,26288682,BLIND,7760198,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,12,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,AliceImmediateWithCueSelectionVideo,AliceImmediateWithCueSelectionVideo,1,1,1,Video,Zone1,content_video,190403.39999997616,,,,,0,1,0,,,,,,AliceImmediateWithCueSelectionVideo,,,
