Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
1,1670838455998,12/12/2022 09:47:35,1670838453764,1,12/12/2022 10:47:33,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1670838462379,12/12/2022 09:47:42,1670838460204,1,12/12/2022 10:47:40,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,6231,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1670838490516,12/12/2022 09:48:10,1670838488354,1,12/12/2022 10:48:08,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,28134.5,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1670838653522,12/12/2022 09:50:53,1670838651279,1,12/12/2022 10:50:51,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,162899.3999999999,,,Minder kans op hart- en longziektes,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1670838653649,12/12/2022 09:50:53,1670838651281,1,12/12/2022 10:50:51,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,162899.3999999999,,,Je hebt meer zuurstof nodig tijdens het ademen en dus moeten je longen hader werken,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1670838653649,12/12/2022 09:50:53,1670838651281,1,12/12/2022 10:50:51,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,162899.3999999999,,,Er moet meer zuurstof naar je spieren waardoor je hart sneller moet kloppen,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1670838653649,12/12/2022 09:50:53,1670838651282,1,12/12/2022 10:50:51,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,162899.3999999999,,,Sporten,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1670838653649,12/12/2022 09:50:53,1670838651282,1,12/12/2022 10:50:51,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,162899.3999999999,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1670838681729,12/12/2022 09:51:21,1670838679544,1,12/12/2022 10:51:19,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,28250.023000000016,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1670838681784,12/12/2022 09:51:21,1670838679547,1,12/12/2022 10:51:19,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,28250.023000000016,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1670838681784,12/12/2022 09:51:21,1670838679548,1,12/12/2022 10:51:19,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,28250.023000000016,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1670838681784,12/12/2022 09:51:21,1670838679548,1,12/12/2022 10:51:19,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,28250.023000000016,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1670838681784,12/12/2022 09:51:21,1670838679548,1,12/12/2022 10:51:19,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,28250.023000000016,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1670838695833,12/12/2022 09:51:35,1670838693673,1,12/12/2022 10:51:33,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,14133.361999999994,,,Ja,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1670838695893,12/12/2022 09:51:35,1670838693674,1,12/12/2022 10:51:33,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,14133.361999999994,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1670838700672,12/12/2022 09:51:40,1670838698514,1,12/12/2022 10:51:38,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Three,response_button_text,4828.799999999814,,,3,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1670838705946,12/12/2022 09:51:45,1670838703777,1,12/12/2022 10:51:43,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,5252.700000000186,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
18,1670839109479,12/12/2022 09:58:29,1670839107247,1,12/12/2022 10:58:27,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,403451.7999999998,,,"Je heb meer lucht nodig tijdens het sporten en je bloed moet sneller rondgepompt worden bij je spieren.
Je longen moeten harder werken om meer lucht te kunnen inademen in een kortere tijd.
Je hart moet sneller bloed rondpompen om je spieren van genoeg zuurstof te kunnen voorzien.
Je hart en je longen worden sterker, door het sneller rondpompen van het bloed en de zuurstof goed in je longen te laten komen.
Doordat je hart en longen sterker zijn heb je minder kans op hart- en longziektes.",,0,1,0,,,,,,SportenWithSS,,5,,8
19,1670839109622,12/12/2022 09:58:29,1670839107249,1,12/12/2022 10:58:27,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,403451.7999999998,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1670839112040,12/12/2022 09:58:32,1670839109870,1,12/12/2022 10:58:29,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2613.1999999997206,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1670839112110,12/12/2022 09:58:32,1670839109874,1,12/12/2022 10:58:29,89483,9,task-ewz2,,25869507,BLIND,7650204,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,,,END TASK,,,,,656110,,,,,0,1,0,,,,,,,,,,
1,1670843702562,12/12/2022 11:15:02,1670843701446,1,12/12/2022 12:15:01,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1422x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1670843705351,12/12/2022 11:15:05,1670843704291,1,12/12/2022 12:15:04,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,2630.899999999441,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1670843732685,12/12/2022 11:15:32,1670843731616,1,12/12/2022 12:15:31,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,27309.099999999627,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1670843806674,12/12/2022 11:16:46,1670843805485,1,12/12/2022 12:16:45,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,73844.89999999944,,,minder kands op long en hart ziektes,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1670843806999,12/12/2022 11:16:46,1670843805487,1,12/12/2022 12:16:45,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,73844.89999999944,,,veel zuurstof nodig,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1670843806999,12/12/2022 11:16:46,1670843805488,1,12/12/2022 12:16:45,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,73844.89999999944,,,veel ademen,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1670843806999,12/12/2022 11:16:46,1670843805488,1,12/12/2022 12:16:45,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,73844.89999999944,,,door veel te sporten heb je veel zuurstof nodig,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1670843806999,12/12/2022 11:16:46,1670843805488,1,12/12/2022 12:16:45,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,73844.89999999944,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
9,1670843824362,12/12/2022 11:17:04,1670843823297,1,12/12/2022 12:17:03,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection1,response_dropdown,17799.345,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
10,1670843824571,12/12/2022 11:17:04,1670843823299,1,12/12/2022 12:17:03,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection2,response_dropdown,17799.345,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
11,1670843824571,12/12/2022 11:17:04,1670843823299,1,12/12/2022 12:17:03,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection3,response_dropdown,17799.345,,,Ingevuld maar onjuist,,0,1,0,,,,,,SportenWithSS,,5,,8
12,1670843824571,12/12/2022 11:17:04,1670843823300,1,12/12/2022 12:17:03,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,CueSelection4,response_dropdown,17799.345,,,Juist,,0,1,0,,,,,,SportenWithSS,,5,,8
13,1670843824571,12/12/2022 11:17:04,1670843823300,1,12/12/2022 12:17:03,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,4,DiagramStudyWithSS,script,force_advance,17799.345,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
14,1670843829038,12/12/2022 11:17:09,1670843827985,1,12/12/2022 12:17:07,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,Selection1,response_dropdown,4699.914000000004,,,Nee,,0,1,0,,,,,,SportenWithSS,,5,,8
15,1670843829295,12/12/2022 11:17:09,1670843827987,1,12/12/2022 12:17:07,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,5,RestudyDecision,script,force_advance,4699.914000000004,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
16,1670843830859,12/12/2022 11:17:10,1670843829736,1,12/12/2022 12:17:09,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,6,JoL1,Three,response_button_text,1737.9000000003725,,,3,1,0,1,0,,,,,,SportenWithSS,,5,,8
17,1670843832582,12/12/2022 11:17:12,1670843831519,1,12/12/2022 12:17:11,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,7,InstructieToets,advancementZone,continue_button,1773.1000000014901,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
18,1670843879559,12/12/2022 11:17:59,1670843878497,1,12/12/2022 12:17:58,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonA,response_text_area,46958.09999999963,,,"als je veel sport heb je veel zuurstof nodig
dus moet je hart sneller kloppen
op langen termijn worden de longen en het hart sterker
de kans op long en hart ziektes vermindert",,0,1,0,,,,,,SportenWithSS,,5,,8
19,1670843879646,12/12/2022 11:17:59,1670843878499,1,12/12/2022 12:17:58,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,8,Test,buttonB,continue_button,46958.09999999963,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
20,1670843883022,12/12/2022 11:18:03,1670843881965,1,12/12/2022 12:18:01,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,3458.699999999255,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
21,1670843883125,12/12/2022 11:18:03,1670843881979,1,12/12/2022 12:18:01,89483,9,task-ewz2,,25872219,BLIND,7650824,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1404x632,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,,,END TASK,,,,,180532,,,,,0,1,0,,,,,,,,,,
1,1670926003841,13/12/2022 10:06:43,1670926004123,1,13/12/2022 11:06:44,89483,9,task-ewz2,,25906009,BLIND,7657586,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1670926009423,13/12/2022 10:06:49,1670926009847,1,13/12/2022 11:06:49,89483,9,task-ewz2,,25906009,BLIND,7657586,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,1,Intro,Zone2,continue_button,5319.599999904633,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
3,1670926043030,13/12/2022 10:07:23,1670926043444,1,13/12/2022 11:07:23,89483,9,task-ewz2,,25906009,BLIND,7657586,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,2,Text,advancementZone,continue_button,33575.10000014305,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
4,1670926107782,13/12/2022 10:08:27,1670926108187,1,13/12/2022 11:08:28,89483,9,task-ewz2,,25906009,BLIND,7657586,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox4,response_text_area,64706.40000009537,,,en heb je minder kans op ziektes,,0,1,0,,,,,,SportenWithSS,,5,,8
5,1670926108106,13/12/2022 10:08:28,1670926108189,1,13/12/2022 11:08:28,89483,9,task-ewz2,,25906009,BLIND,7657586,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox3,response_text_area,64706.40000009537,,,je hart gaat sneller kloppen om de zuurstof te transporteren,,0,1,0,,,,,,SportenWithSS,,5,,8
6,1670926108106,13/12/2022 10:08:28,1670926108190,1,13/12/2022 11:08:28,89483,9,task-ewz2,,25906009,BLIND,7657586,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox2,response_text_area,64706.40000009537,,,door te bewegen hebben je spieren meer zuurstof nodig,,0,1,0,,,,,,SportenWithSS,,5,,8
7,1670926108106,13/12/2022 10:08:28,1670926108190,1,13/12/2022 11:08:28,89483,9,task-ewz2,,25906009,BLIND,7657586,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,DiagBox1,response_text_area,64706.40000009537,,,als je minder beweegt heb je meer kans om ziek te worden,,0,1,0,,,,,,SportenWithSS,,5,,8
8,1670926108106,13/12/2022 10:08:28,1670926108190,1,13/12/2022 11:08:28,89483,9,task-ewz2,,25906009,BLIND,7657586,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x617,Passed_Trials,Study1.2 - SportenIsGezondSS,10,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,,SportenWithSS,SportenWithSS,1,1,3,DiagramCompletion,Zone1,continue_button,64706.40000009537,,,,,0,1,0,,,,,,SportenWithSS,,5,,8
