Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,Diagram Box Require Response,TextTypes,ToetsTextArea,"# Xof6Trials

Your body text here."
26,1673514762158,12/01/2023 09:12:42,1673514762233,1,12/01/2023 10:12:42,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,6,1,1,JoL,Three,response_button_text,1886.3999999999069,,,3,1,0,1,0,,,,1,,MetroJoL,,,,,,
27,1673514763379,12/01/2023 09:12:43,1673514763458,1,12/01/2023 10:12:43,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,7,1,1,IntroTest,ContinueButton,continue_button,1199.1000000000931,,,,,0,1,0,,,,1,,MetroIntroTest,,,,,,
28,1673514828979,12/01/2023 09:13:48,1673514829034,1,12/01/2023 10:13:49,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,8,1,1,Test,buttonA,response_text_area,65533.80000000005,,,"Meer plankton
Dus meer baarsen en andere vissen
Dus meer vis wordt er gevangen",,0,1,0,,,,1,,MetroTest,,,,,8,
29,1673514829047,12/01/2023 09:13:49,1673514829039,1,12/01/2023 10:13:49,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,8,1,1,Test,buttonB,continue_button,65533.80000000005,,,,,0,1,0,,,,1,,MetroTest,,,,,8,
30,1673514831054,12/01/2023 09:13:51,1673514831126,1,12/01/2023 10:13:51,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,17,2,1,Notification,ContinueButton,continue_button,2048.5,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>2 van 6</b></p></center>"
31,1673514893228,12/01/2023 09:14:53,1673514893296,1,12/01/2023 10:14:53,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,10,1,1,Text,advancementZone,continue_button,62134.69999999995,,,,,0,1,0,,,,2,,BetonText,,,,,,
32,1673515008630,12/01/2023 09:16:48,1673515008692,1,12/01/2023 10:16:48,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,11,1,1,Diagramming,DiagBox2,response_text_area,115337.8999999999,,,De centrale verwarming staat aan ,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
33,1673515008738,12/01/2023 09:16:48,1673515008698,1,12/01/2023 10:16:48,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,11,1,1,Diagramming,DiagBox3,response_text_area,115337.8999999999,,,Door de warmte krimt het beton en gebouw,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
34,1673515008738,12/01/2023 09:16:48,1673515008699,1,12/01/2023 10:16:48,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,11,1,1,Diagramming,DiagBox4,response_text_area,115337.8999999999,,,De liftschagt krimt en dus blijft de lift vastzitte ,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
35,1673515008738,12/01/2023 09:16:48,1673515008699,1,12/01/2023 10:16:48,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,11,1,1,Diagramming,DiagBox1,response_text_area,115337.8999999999,,,Beton gebouw wordt gebouwd,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
36,1673515008738,12/01/2023 09:16:48,1673515008700,1,12/01/2023 10:16:48,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,11,1,1,Diagramming,Zone1,continue_button,115337.8999999999,,,,,0,1,0,,,,2,,BetonDiagramCompletion,,5,,,,
37,1673515038876,12/01/2023 09:17:18,1673515038938,1,12/01/2023 10:17:18,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,12,1,1,DiagramStudy,Zone1,continue_button,30130.59999999986,,,,,0,1,0,,,,2,,BetonDiagramStudy,,,,,,
38,1673515043572,12/01/2023 09:17:23,1673515043636,1,12/01/2023 10:17:23,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,13,1,1,RestudyDecision,Selection1,response_dropdown,4666.70000000007,,,Nee,,0,1,0,,,,2,,RestudyDecisionText3,,,,,,
39,1673515043642,12/01/2023 09:17:23,1673515043645,1,12/01/2023 10:17:23,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,13,1,1,RestudyDecision,script,force_advance,4666.70000000007,,,,,0,1,0,,,,2,,RestudyDecisionText3,,,,,,
40,1673515044930,12/01/2023 09:17:24,1673515044998,1,12/01/2023 10:17:24,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,14,1,1,JoL,Three,response_button_text,1325,,,3,1,0,1,0,,,,2,,BetonJoL,,,,,,
41,1673515046949,12/01/2023 09:17:26,1673515047015,1,12/01/2023 10:17:27,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,15,1,1,IntroTest,ContinueButton,continue_button,1995,,,,,0,1,0,,,,2,,BetonIntroTest,,,,,,
42,1673515139701,12/01/2023 09:18:59,1673515139770,1,12/01/2023 10:18:59,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,16,1,1,Test,buttonA,response_text_area,92718,,,"In gebouwen zit een centralen verwarming 
Het gebouw kan van beton gemaakt zijn
Het beton krimt
De liftschagt krimt en de lift blijft vastzitten
",,0,1,0,,,,2,,BetonTest,,,,,8,
43,1673515139798,12/01/2023 09:18:59,1673515139775,1,12/01/2023 10:18:59,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,16,1,1,Test,buttonB,continue_button,92718,,,,,0,1,0,,,,2,,BetonTest,,,,,8,
44,1673515143882,12/01/2023 09:19:03,1673515143946,1,12/01/2023 10:19:03,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,25,1,1,HalfwayScreenIntroTexts,NextButton,continue_button,4130.899999999907,,,,,0,1,0,,,,,,HalfwayScreenIntroTexts,,,,,,
45,1673515228249,12/01/2023 09:20:28,1673515228306,1,12/01/2023 10:20:28,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,18,1,1,Text,advancementZone,continue_button,84314.3999999999,,,,,0,1,0,,,,3,,MuziekText,,,,,,
46,1673515282858,12/01/2023 09:21:22,1673515282920,1,12/01/2023 10:21:22,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,19,1,1,Diagramming,DiagBox1,response_text_area,54562,,,Beter gevoel voor ritme,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
47,1673515282954,12/01/2023 09:21:22,1673515282924,1,12/01/2023 10:21:22,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,19,1,1,Diagramming,DiagBox2,response_text_area,54562,,,Kan helpen met wiskunde breuken,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
48,1673515282954,12/01/2023 09:21:22,1673515282924,1,12/01/2023 10:21:22,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,19,1,1,Diagramming,DiagBox3,response_text_area,54562,,,help bij mensen met Alzheimer,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
49,1673515282954,12/01/2023 09:21:22,1673515282925,1,12/01/2023 10:21:22,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,19,1,1,Diagramming,DiagBox4,response_text_area,54562,,,?,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
50,1673515282954,12/01/2023 09:21:22,1673515282925,1,12/01/2023 10:21:22,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,19,1,1,Diagramming,Zone1,continue_button,54562,,,,,0,1,0,,,,3,,MuziekDiagramCompletion,,5,,,,
51,1673515287088,12/01/2023 09:21:27,1673515287150,1,12/01/2023 10:21:27,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,20,1,1,DiagramStudy,Zone1,continue_button,4126.800000000047,,,,,0,1,0,,,,3,,MuziekDiagramStudy,,,,,,
52,1673515292417,12/01/2023 09:21:32,1673515292481,1,12/01/2023 10:21:32,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,21,1,1,RestudyDecision,Selection1,response_dropdown,5299.704999999958,,,Ja,,0,1,0,,,,3,,RestudyDecisionText4,,,,,,
53,1673515292487,12/01/2023 09:21:32,1673515292483,1,12/01/2023 10:21:32,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,21,1,1,RestudyDecision,script,force_advance,5299.704999999958,,,,,0,1,0,,,,3,,RestudyDecisionText4,,,,,,
54,1673515293195,12/01/2023 09:21:33,1673515293261,1,12/01/2023 10:21:33,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,22,1,1,JoL,Three,response_button_text,752,,,3,1,0,1,0,,,,3,,MuziekJoL,,,,,,
55,1673515294809,12/01/2023 09:21:34,1673515294872,1,12/01/2023 10:21:34,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,23,1,1,IntroTest,ContinueButton,continue_button,1587.3999999999069,,,,,0,1,0,,,,3,,MuziekIntroTest,,,,,,
56,1673515368333,12/01/2023 09:22:48,1673515368405,1,12/01/2023 10:22:48,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,24,1,1,Test,buttonA,response_text_area,73501.5,,,"Muziek geeft je ritmegevoel
Daardoor heb je een hoger IQ met een IQ-test
het helpt met wiskunde breuken berekenen
Het helpt bij mensen met Alzheimer",,0,1,0,,,,3,,MuziekTest,,,,,8,
57,1673515368423,12/01/2023 09:22:48,1673515368411,1,12/01/2023 10:22:48,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,24,1,1,Test,buttonB,continue_button,73501.5,,,,,0,1,0,,,,3,,MuziekTest,,,,,8,
58,1673515370915,12/01/2023 09:22:50,1673515370996,1,12/01/2023 10:22:50,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,33,3,1,Notification,ContinueButton,continue_button,2548.8000000000466,,,,,0,1,0,,,,,,InBetweenScreen,,,,,,"<center><p style=""font-size:30px""><b>4 van 6</b></p></center>"
59,1673515415855,12/01/2023 09:23:35,1673515415926,1,12/01/2023 10:23:35,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,26,1,1,Text,advancementZone,continue_button,44888.80000000005,,,,,0,1,0,,,,4,,SuezText,,,,,,
60,1673515508561,12/01/2023 09:25:08,1673515508606,1,12/01/2023 10:25:08,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,27,1,1,Diagramming,DiagBox2,response_text_area,92625.59999999986,,,daarvoor moest je helemaal om Afrika varen,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
61,1673515508695,12/01/2023 09:25:08,1673515508610,1,12/01/2023 10:25:08,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,27,1,1,Diagramming,DiagBox3,response_text_area,92625.59999999986,,,nu hebben ze het Suez-Kanaal gegraven ,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
62,1673515508695,12/01/2023 09:25:08,1673515508611,1,12/01/2023 10:25:08,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,27,1,1,Diagramming,DiagBox4,response_text_area,92625.59999999986,,,Daarom is de afstand vee kleiner,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
63,1673515508695,12/01/2023 09:25:08,1673515508612,1,12/01/2023 10:25:08,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,27,1,1,Diagramming,DiagBox1,response_text_area,92625.59999999986,,,Er was vroeger geen waterweg daar,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
64,1673515508695,12/01/2023 09:25:08,1673515508612,1,12/01/2023 10:25:08,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,27,1,1,Diagramming,Zone1,continue_button,92625.59999999986,,,,,0,1,0,,,,4,,SuezDiagramCompletion,,5,,,,
65,1673515514199,12/01/2023 09:25:14,1673515514268,1,12/01/2023 10:25:14,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,28,1,1,DiagramStudy,Zone1,continue_button,5537,,,,,0,1,0,,,,4,,SuezDiagramStudy,,,,,,
66,1673515518540,12/01/2023 09:25:18,1673515518606,1,12/01/2023 10:25:18,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,29,1,1,RestudyDecision,Selection1,response_dropdown,4316.652999999933,,,Nee,,0,1,0,,,,4,,RestudyDecisionText5,,,,,,
67,1673515518602,12/01/2023 09:25:18,1673515518609,1,12/01/2023 10:25:18,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,29,1,1,RestudyDecision,script,force_advance,4316.652999999933,,,,,0,1,0,,,,4,,RestudyDecisionText5,,,,,,
68,1673515519634,12/01/2023 09:25:19,1673515519710,1,12/01/2023 10:25:19,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,30,1,1,JoL,Three,response_button_text,1071.8000000000466,,,3,1,0,1,0,,,,4,,SuezJoL,,,,,,
69,1673515521361,12/01/2023 09:25:21,1673515521427,1,12/01/2023 10:25:21,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,31,1,1,IntroTest,ContinueButton,continue_button,1692.1999999999534,,,,,0,1,0,,,,4,,SuezIntroTest,,,,,,
70,1673515552896,12/01/2023 09:25:52,1673515552942,1,12/01/2023 10:25:52,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,32,1,1,Test,buttonA,response_text_area,31478.699999999953,,,"Eerst was er geen verbinding 
De afstand was te groot
",,0,1,0,,,,4,,SuezTest,,,,,8,
71,1673515552939,12/01/2023 09:25:52,1673515552945,1,12/01/2023 10:25:52,89483,9,task-cw61,,26336237,BLIND,7775313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x649,Passed_Trials,Study1.2 - ImmediateWithoutCueSelection,5,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,ImmediateWithoutCueSelection,ImmediateWithoutCueSelection,32,1,1,Test,buttonB,continue_button,31478.699999999953,,,,,0,1,0,,,,4,,SuezTest,,,,,8,
