Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
1,1670833157918,12/12/2022 08:19:17,1670833158704,1,12/12/2022 09:19:18,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1670833164177,12/12/2022 08:19:24,1670833165008,1,12/12/2022 09:19:25,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,5837.099999964237,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1670833188060,12/12/2022 08:19:48,1670833188897,1,12/12/2022 09:19:48,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,23865.30000001192,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1670833258902,12/12/2022 08:20:58,1670833259754,1,12/12/2022 09:20:59,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,70834.5,,,"minder kans op long- en hartziektes
",,0,1,0,,,,,,SportenNoSS,,5,,8
5,1670833259142,12/12/2022 08:20:59,1670833259756,1,12/12/2022 09:20:59,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,70834.5,,,"meer zuurstof naar de spieren, dus hart sneller kloppen",,0,1,0,,,,,,SportenNoSS,,5,,8
6,1670833259142,12/12/2022 08:20:59,1670833259756,1,12/12/2022 09:20:59,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,70834.5,,,sneller ademen,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1670833259142,12/12/2022 08:20:59,1670833259756,1,12/12/2022 09:20:59,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,70834.5,,,sporten,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1670833259142,12/12/2022 08:20:59,1670833259756,1,12/12/2022 09:20:59,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,70834.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1670833270808,12/12/2022 08:21:10,1670833271648,1,12/12/2022 09:21:11,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,11685,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1670833279848,12/12/2022 08:21:19,1670833280684,1,12/12/2022 09:21:20,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,9030.894,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1670833279963,12/12/2022 08:21:19,1670833280685,1,12/12/2022 09:21:20,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,9030.894,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1670833291360,12/12/2022 08:21:31,1670833292204,1,12/12/2022 09:21:32,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,6,JoL1,Three,response_button_text,11510.199999988079,,,3,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1670833308874,12/12/2022 08:21:48,1670833309728,1,12/12/2022 09:21:49,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,17515.899999976158,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1670833410473,12/12/2022 08:23:30,1670833411256,1,12/12/2022 09:23:31,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,101497.59999996424,,,"omdat de spieren meer zuurstof nodeig hebben, gaat het hart sneller kloppen en ga je met je longen sneller ademen, waardoor je je hart en longen traint
",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1670833410768,12/12/2022 08:23:30,1670833411258,1,12/12/2022 09:23:31,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,101497.59999996424,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1670833413317,12/12/2022 08:23:33,1670833414160,1,12/12/2022 09:23:34,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2896.100000023842,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1670833413479,12/12/2022 08:23:33,1670833414165,1,12/12/2022 09:23:34,89483,9,task-as4t,,25868451,BLIND,7649914,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x616,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,,,END TASK,,,,,255461,,,,,0,1,0,,,,,,,,,,
1,1670833186241,12/12/2022 08:19:46,1670833186219,1,12/12/2022 09:19:46,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1670833190375,12/12/2022 08:19:50,1670833190383,1,12/12/2022 09:19:50,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,3728.7000000000116,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1670833245475,12/12/2022 08:20:45,1670833226126,1,12/12/2022 09:20:26,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,35723,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1670833316632,12/12/2022 08:21:56,1670833316649,1,12/12/2022 09:21:56,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,90494.79999999993,,,minder kans op long of hart ziektes,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1670833316838,12/12/2022 08:21:56,1670833316652,1,12/12/2022 09:21:56,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,90494.79999999993,,,je spieren hebben meer zuurstof nodig dus adem je sneller,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1670833316838,12/12/2022 08:21:56,1670833316652,1,12/12/2022 09:21:56,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,90494.79999999993,,,het zuurstof moet sneller verspreidt worden dus klopt het hart sneller,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1670833316838,12/12/2022 08:21:56,1670833316652,1,12/12/2022 09:21:56,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,90494.79999999993,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1670833316838,12/12/2022 08:21:56,1670833316653,1,12/12/2022 09:21:56,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,90494.79999999993,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1670833343676,12/12/2022 08:22:23,1670833343620,1,12/12/2022 09:22:23,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,26874.900000000023,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1670833356972,12/12/2022 08:22:36,1670833356891,1,12/12/2022 09:22:36,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,13249.15399999998,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1670833357432,12/12/2022 08:22:37,1670833356893,1,12/12/2022 09:22:36,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,13249.15399999998,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1670833361092,12/12/2022 08:22:41,1670833361018,1,12/12/2022 09:22:41,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,6,JoL1,Three,response_button_text,4113.70000000007,,,3,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1670833362458,12/12/2022 08:22:42,1670833362486,1,12/12/2022 09:22:42,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,1460.0999999999767,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1670833468015,12/12/2022 08:24:28,1670833468032,1,12/12/2022 09:24:28,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,105533,,,"je spieren hebben meer zuurstof nodig
hier door ademen wij sneller 
het hart moet ook sneller pompen om het zuurstof sneller te verspeiden
hier door worden dde longen en het hart sterker en heb je een minder groot risico op hart- of longziektes",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1670833468101,12/12/2022 08:24:28,1670833468035,1,12/12/2022 09:24:28,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,105533,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1670833469659,12/12/2022 08:24:29,1670833469680,1,12/12/2022 09:24:29,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,1637.3000000000466,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1670833469882,12/12/2022 08:24:29,1670833469684,1,12/12/2022 09:24:29,89483,9,task-as4t,,25868457,BLIND,7649916,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,,,END TASK,,,,,283465,,,,,0,1,0,,,,,,,,,,
1,1670833343683,12/12/2022 08:22:23,1670833343477,1,12/12/2022 09:22:23,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1670833346038,12/12/2022 08:22:26,1670833345851,1,12/12/2022 09:22:25,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,1,Intro,Zone2,continue_button,1984,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1670833395347,12/12/2022 08:23:15,1670833395156,1,12/12/2022 09:23:15,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,2,Text,advancementZone,continue_button,49291,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1670833545080,12/12/2022 08:25:45,1670833544814,1,12/12/2022 09:25:44,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox4,response_text_area,149612,,,Je vermindert risico´s op ziektes.,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1670833545179,12/12/2022 08:25:45,1670833544817,1,12/12/2022 09:25:44,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox3,response_text_area,149612,,,Je hart gaat sneller kloppen.,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1670833545179,12/12/2022 08:25:45,1670833544817,1,12/12/2022 09:25:44,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox2,response_text_area,149612,,,Je spieren hebben meer zuurstof nodig.,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1670833545179,12/12/2022 08:25:45,1670833544817,1,12/12/2022 09:25:44,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,DiagBox1,response_text_area,149612,,,Als je gaat sporten of lichamelijk bewegen...,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1670833545179,12/12/2022 08:25:45,1670833544818,1,12/12/2022 09:25:44,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,3,Diagram,Zone1,continue_button,149612,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1670833554743,12/12/2022 08:25:54,1670833554547,1,12/12/2022 09:25:54,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,4,Feedback,Zone1,continue_button,9562,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1670833566636,12/12/2022 08:26:06,1670833566448,1,12/12/2022 09:26:06,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,Selection1,response_dropdown,11899.820000000007,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1670833566697,12/12/2022 08:26:06,1670833566448,1,12/12/2022 09:26:06,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,5,RestudyDecision,script,force_advance,11899.820000000007,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1670833578785,12/12/2022 08:26:18,1670833578599,1,12/12/2022 09:26:18,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,6,JoL1,Three,response_button_text,12140,,,3,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1670833580096,12/12/2022 08:26:20,1670833579899,1,12/12/2022 09:26:19,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,7,InstructieToets,advancementZone,continue_button,1295,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1670833673108,12/12/2022 08:27:53,1670833672907,1,12/12/2022 09:27:52,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonA,response_text_area,93002,,,"Als je sport hebben je spieren veel zuurstof nodig.
Je ademt veel meer.
Je hart gaat sneller kloppen.
Zo verminder je de kans op ziektes.",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1670833673172,12/12/2022 08:27:53,1670833672909,1,12/12/2022 09:27:52,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,8,Test,buttonB,continue_button,93002,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1670833675126,12/12/2022 08:27:55,1670833674940,1,12/12/2022 09:27:54,89483,9,task-as4t,,25868490,BLIND,7649931,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 107.0,1440x900,1378x762,Passed_Trials,Study1.2 - SportenIsGezondNoSS,12,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,,,,SportenNoSS,SportenNoSS,1,1,9,Klaar4Experiment,advancementZone,continue_button,2020,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
