Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,checkpoint-w6lf,checkpoint-hoqr,checkpoint-miih,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Diagram Box Rows,TextTypes,TestTextArea
14,1670838493358,12/12/2022 09:48:13,1670838493355,1,12/12/2022 10:48:13,89483,9,task-cobv,,25869451,BLIND,7650198,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1280x720,1280x569,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonA,response_text_area,79746.10000002384,,,"ze bewegen
je eet gezond
door het bewegen gaat bloed door je lichaam
dat bloed gaat door longen en hart
dan krijg je geen hart- en longziektes",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1670838493532,12/12/2022 09:48:13,1670838493357,1,12/12/2022 10:48:13,89483,9,task-cobv,,25869451,BLIND,7650198,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1280x720,1280x569,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonB,continue_button,79746.10000002384,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1670838498178,12/12/2022 09:48:18,1670838498224,1,12/12/2022 10:48:18,89483,9,task-cobv,,25869451,BLIND,7650198,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1280x720,1280x569,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,9,Klaar4Experiment,advancementZone,continue_button,4863.799999952316,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1670838498288,12/12/2022 09:48:18,1670838498227,1,12/12/2022 10:48:18,89483,9,task-cobv,,25869451,BLIND,7650198,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1280x720,1280x569,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,END TASK,,,,,202061,,,,,0,1,0,,,,,,,,,,
1,1670838597037,12/12/2022 09:49:57,1670838597131,1,12/12/2022 10:49:57,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1536x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1670838605843,12/12/2022 09:50:05,1670838605960,1,12/12/2022 10:50:05,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,1,Intro,Zone2,continue_button,8633.200000286102,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1670838639773,12/12/2022 09:50:39,1670838639904,1,12/12/2022 10:50:39,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,2,Text,advancementZone,continue_button,33922.800000190735,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1670838736141,12/12/2022 09:52:16,1670838736273,1,12/12/2022 10:52:16,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox4,response_text_area,96332,,,Je maakt minder kans op hart- en longziektes.,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1670838736210,12/12/2022 09:52:16,1670838736276,1,12/12/2022 10:52:16,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox3,response_text_area,96332,,,als je beweegt moet je hart bloed sneller vervoeren,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1670838736210,12/12/2022 09:52:16,1670838736277,1,12/12/2022 10:52:16,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox2,response_text_area,96332,,,als je beweegt hebben je spieren zuurstof nodig dus je ademt meer,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1670838736210,12/12/2022 09:52:16,1670838736277,1,12/12/2022 10:52:16,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox1,response_text_area,96332,,,sporten is gezond,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1670838736210,12/12/2022 09:52:16,1670838736278,1,12/12/2022 10:52:16,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,Zone1,continue_button,96332,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1670838738369,12/12/2022 09:52:18,1670838738514,1,12/12/2022 10:52:18,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,4,Feedback,Zone1,continue_button,2152.0999999046326,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1670838745820,12/12/2022 09:52:25,1670838745946,1,12/12/2022 10:52:25,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,5,RestudyDecision,Selection1,response_dropdown,7402.840999999986,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1670838745881,12/12/2022 09:52:25,1670838745949,1,12/12/2022 10:52:25,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,5,RestudyDecision,script,force_advance,7402.840999999986,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1670838748728,12/12/2022 09:52:28,1670838748874,1,12/12/2022 10:52:28,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,6,JoL1,Two,response_button_text,2913,,,2,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1670838754878,12/12/2022 09:52:34,1670838755011,1,12/12/2022 10:52:35,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,7,InstructieToets,advancementZone,continue_button,6127.900000095367,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1670838884264,12/12/2022 09:54:44,1670838884401,1,12/12/2022 10:54:44,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonA,response_text_area,129374.80000019073,,,"Dat komt doordat als je beweegt je spieren meer zuurstof nodig hebben.
Je moet meer ademen om die zuurstof te krijgen.
je hart moet alle zuurstof naar de spieren vervoeren.
zo worden het hart en de longen sterker en hebben sporters een lagere kans of hart- en longziektes.",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1670838884359,12/12/2022 09:54:44,1670838884404,1,12/12/2022 10:54:44,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonB,continue_button,129374.80000019073,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1670838885948,12/12/2022 09:54:45,1670838886090,1,12/12/2022 10:54:46,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,9,Klaar4Experiment,advancementZone,continue_button,1673.8999996185303,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1670838886022,12/12/2022 09:54:46,1670838886098,1,12/12/2022 10:54:46,89483,9,task-cobv,,25869557,BLIND,7650211,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1536x864,1519x754,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,END TASK,,,,,288967,,,,,0,1,0,,,,,,,,,,
1,1670838698578,12/12/2022 09:51:38,1670838698366,1,12/12/2022 10:51:38,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1670838701734,12/12/2022 09:51:41,1670838701559,1,12/12/2022 10:51:41,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,1,Intro,Zone2,continue_button,3010.100000143051,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1670838760538,12/12/2022 09:52:40,1670838760366,1,12/12/2022 10:52:40,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,2,Text,advancementZone,continue_button,58785.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1670838819577,12/12/2022 09:53:39,1670838819377,1,12/12/2022 10:53:39,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox4,response_text_area,58980.89999985695,,,geen ziektes,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1670838819689,12/12/2022 09:53:39,1670838819379,1,12/12/2022 10:53:39,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox3,response_text_area,58980.89999985695,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1670838819689,12/12/2022 09:53:39,1670838819380,1,12/12/2022 10:53:39,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox2,response_text_area,58980.89999985695,,,zuurstof wordt getransporteerd naar de spieren,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1670838819689,12/12/2022 09:53:39,1670838819380,1,12/12/2022 10:53:39,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox1,response_text_area,58980.89999985695,,,?,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1670838819689,12/12/2022 09:53:39,1670838819380,1,12/12/2022 10:53:39,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,Zone1,continue_button,58980.89999985695,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1670838822617,12/12/2022 09:53:42,1670838822444,1,12/12/2022 10:53:42,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,4,Feedback,Zone1,continue_button,2923.7000000476837,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1670838830238,12/12/2022 09:53:50,1670838830087,1,12/12/2022 10:53:50,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,5,RestudyDecision,Selection1,response_dropdown,7615.5990000000165,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
11,1670838830312,12/12/2022 09:53:50,1670838830091,1,12/12/2022 10:53:50,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,5,RestudyDecision,script,force_advance,7615.5990000000165,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
12,1670838846141,12/12/2022 09:54:06,1670838845987,1,12/12/2022 10:54:05,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,6,JoL1,Two,response_button_text,15879.899999856949,,,2,1,0,1,0,,,,,,SportenNoSS,,5,,8
13,1670838848028,12/12/2022 09:54:08,1670838847866,1,12/12/2022 10:54:07,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,7,InstructieToets,advancementZone,continue_button,1862.0999999046326,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
14,1670839017102,12/12/2022 09:56:57,1670839016867,1,12/12/2022 10:56:56,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonA,response_text_area,168967.20000004768,,,"Sporten is gezond.
Als je sport komt er zuurstof naar je longen en spieren.
Je krijgt daardoor geen long- en hartziektes.",,0,1,0,,,,,,SportenNoSS,,5,,8
15,1670839017171,12/12/2022 09:56:57,1670839016869,1,12/12/2022 10:56:56,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,8,Test,buttonB,continue_button,168967.20000004768,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
16,1670839019658,12/12/2022 09:56:59,1670839019500,1,12/12/2022 10:56:59,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,9,Klaar4Experiment,advancementZone,continue_button,2621.2000000476837,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
17,1670839019721,12/12/2022 09:56:59,1670839019504,1,12/12/2022 10:56:59,89483,9,task-cobv,,25869589,BLIND,7650215,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1280x720,1280x609,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,END TASK,,,,,321137,,,,,0,1,0,,,,,,,,,,
1,1670843693725,12/12/2022 11:14:53,1670843693660,1,12/12/2022 12:14:53,89483,9,task-cobv,,25872208,BLIND,7650827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x746,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1670843700308,12/12/2022 11:15:00,1670843700279,1,12/12/2022 12:15:00,89483,9,task-cobv,,25872208,BLIND,7650827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,1,Intro,Zone2,continue_button,6487.800000011921,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
3,1670843818489,12/12/2022 11:16:58,1670843818454,1,12/12/2022 12:16:58,89483,9,task-cobv,,25872208,BLIND,7650827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,2,Text,advancementZone,continue_button,118169.5,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
4,1670843958770,12/12/2022 11:19:18,1670843958702,1,12/12/2022 12:19:18,89483,9,task-cobv,,25872208,BLIND,7650827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox4,response_text_area,140241.39999997616,,,je hebt minder risico op long en hart ziektes,,0,1,0,,,,,,SportenNoSS,,5,,8
5,1670843958847,12/12/2022 11:19:18,1670843958704,1,12/12/2022 12:19:18,89483,9,task-cobv,,25872208,BLIND,7650827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox3,response_text_area,140241.39999997616,,,als je sport gaat je hard sneller kloppen en je ademt sneller,,0,1,0,,,,,,SportenNoSS,,5,,8
6,1670843958847,12/12/2022 11:19:18,1670843958704,1,12/12/2022 12:19:18,89483,9,task-cobv,,25872208,BLIND,7650827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox2,response_text_area,140241.39999997616,,,ze krijgen vroeg of laat last van ziektes,,0,1,0,,,,,,SportenNoSS,,5,,8
7,1670843958847,12/12/2022 11:19:18,1670843958704,1,12/12/2022 12:19:18,89483,9,task-cobv,,25872208,BLIND,7650827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,DiagBox1,response_text_area,140241.39999997616,,,mensen zeggen dat ze gee tijd hebben voor sport,,0,1,0,,,,,,SportenNoSS,,5,,8
8,1670843958847,12/12/2022 11:19:18,1670843958704,1,12/12/2022 12:19:18,89483,9,task-cobv,,25872208,BLIND,7650827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,3,Diagram,Zone1,continue_button,140241.39999997616,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
9,1670843960960,12/12/2022 11:19:20,1670843960905,1,12/12/2022 12:19:20,89483,9,task-cobv,,25872208,BLIND,7650827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,4,Feedback,Zone1,continue_button,2145.100000023842,,,,,0,1,0,,,,,,SportenNoSS,,5,,8
10,1670843979210,12/12/2022 11:19:39,1670843979176,1,12/12/2022 12:19:39,89483,9,task-cobv,,25872208,BLIND,7650827,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x746,Passed_Trials,Study1.2 - SportenIsGezondDiagrammingOnly,2,DiagrammingOnly,,,,,,,Passed_Intro,Passed_Practice,Passed_Trials,SportenDiagrammingOnly,SportenDiagrammingOnly,1,1,5,RestudyDecision,Selection1,response_dropdown,18251.538,,,Ja,,0,1,0,,,,,,SportenNoSS,,5,,8
