Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,TextTypes,ShowProgressBar
2,1655119086859,13/06/2022 11:18:06,1655119085564,2,13/06/2022 13:18:05,86110,10,task-5tuu,,22441824,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189312,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1655119086925,13/06/2022 11:18:06,1655119085568,2,13/06/2022 13:18:05,86110,10,task-5tuu,,22441824,BLIND,6613723,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,189698,,,,,0,1,0,,,,,,,,,
1,1655118859782,13/06/2022 11:14:19,1655118857925,2,13/06/2022 13:14:17,86110,10,task-5tuu,,22441807,BLIND,6613735,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1100x770,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655119049705,13/06/2022 11:17:29,1655119047912,2,13/06/2022 13:17:27,86110,10,task-5tuu,,22441807,BLIND,6613735,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189630.80000000005,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1655119049773,13/06/2022 11:17:29,1655119047922,2,13/06/2022 13:17:27,86110,10,task-5tuu,,22441807,BLIND,6613735,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,189997,,,,,0,1,0,,,,,,,,,
1,1655118839714,13/06/2022 11:13:59,1655118839135,2,13/06/2022 13:13:59,86110,10,task-5tuu,,22441795,BLIND,6613715,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655119029788,13/06/2022 11:17:09,1655119029261,2,13/06/2022 13:17:09,86110,10,task-5tuu,,22441795,BLIND,6613715,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189452.40000000002,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1655119029841,13/06/2022 11:17:09,1655119029266,2,13/06/2022 13:17:09,86110,10,task-5tuu,,22441795,BLIND,6613715,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,190131,,,,,0,1,0,,,,,,,,,
1,1655118810822,13/06/2022 11:13:30,1655118810726,2,13/06/2022 13:13:30,86110,10,task-5tuu,,22441778,BLIND,6613718,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1920x1080,1920x929,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655119001148,13/06/2022 11:16:41,1655119000594,2,13/06/2022 13:16:40,86110,10,task-5tuu,,22441778,BLIND,6613718,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1920x1080,1920x929,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189030.39999997616,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1655119001227,13/06/2022 11:16:41,1655119000600,2,13/06/2022 13:16:40,86110,10,task-5tuu,,22441778,BLIND,6613718,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1920x1080,1920x929,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,189874,,,,,0,1,0,,,,,,,,,
1,1655118715183,13/06/2022 11:11:55,1655118714224,2,13/06/2022 13:11:54,86110,10,task-5tuu,,22441731,BLIND,6613702,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x648,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655118906619,13/06/2022 11:15:06,1655118905600,2,13/06/2022 13:15:05,86110,10,task-5tuu,,22441731,BLIND,6613702,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x648,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189063,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1655118906673,13/06/2022 11:15:06,1655118905606,2,13/06/2022 13:15:05,86110,10,task-5tuu,,22441731,BLIND,6613702,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x648,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,191381,,,,,0,1,0,,,,,,,,,
1,1655118713325,13/06/2022 11:11:53,1655118713607,2,13/06/2022 13:11:53,86110,10,task-5tuu,,22441729,BLIND,6613698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655118903173,13/06/2022 11:15:03,1655118903398,2,13/06/2022 13:15:03,86110,10,task-5tuu,,22441729,BLIND,6613698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189396,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1655118903222,13/06/2022 11:15:03,1655118903403,2,13/06/2022 13:15:03,86110,10,task-5tuu,,22441729,BLIND,6613698,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,189796,,,,,0,1,0,,,,,,,,,
1,1655118674527,13/06/2022 11:11:14,1655118673958,2,13/06/2022 13:11:13,86110,10,task-5tuu,,22441701,BLIND,6613699,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1366x768,1366x649,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655118865710,13/06/2022 11:14:25,1655118865209,2,13/06/2022 13:14:25,86110,10,task-5tuu,,22441701,BLIND,6613699,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1366x768,1366x649,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,190046.8,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1655118865772,13/06/2022 11:14:25,1655118865219,2,13/06/2022 13:14:25,86110,10,task-5tuu,,22441701,BLIND,6613699,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.5005.75,1366x768,1366x649,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,191261,,,,,0,1,0,,,,,,,,,
1,1654766047013,09/06/2022 09:14:07,1654758850893,2,09/06/2022 09:14:10,86110,10,task-5tuu,,22372184,BLIND,6594539,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x969,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654766237280,09/06/2022 09:17:17,1654759040907,2,09/06/2022 09:17:20,86110,10,task-5tuu,,22372184,BLIND,6594539,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x969,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189015.19000000006,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1654766237473,09/06/2022 09:17:17,1654759040915,2,09/06/2022 09:17:20,86110,10,task-5tuu,,22372184,BLIND,6594539,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.116,1920x1080,1920x969,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,190023,,,,,0,1,0,,,,,,,,,
1,1654765643955,09/06/2022 09:07:23,1654765641140,2,09/06/2022 11:07:21,86110,10,task-5tuu,,22372015,BLIND,6594496,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765833580,09/06/2022 09:10:33,1654765830752,2,09/06/2022 11:10:30,86110,10,task-5tuu,,22372015,BLIND,6594496,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189037.80000000002,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1654765833640,09/06/2022 09:10:33,1654765830756,2,09/06/2022 11:10:30,86110,10,task-5tuu,,22372015,BLIND,6594496,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,189616,,,,,0,1,0,,,,,,,,,
1,1654765575718,09/06/2022 09:06:15,1654765562663,2,09/06/2022 11:06:02,86110,10,task-5tuu,,22371989,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765770236,09/06/2022 09:09:30,1654765757192,2,09/06/2022 11:09:17,86110,10,task-5tuu,,22371989,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,194158.59999999404,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1654765770308,09/06/2022 09:09:30,1654765757197,2,09/06/2022 11:09:17,86110,10,task-5tuu,,22371989,BLIND,6594493,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1536x864,1519x746,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,194534,,,,,0,1,0,,,,,,,,,
1,1654765568952,09/06/2022 09:06:08,1654765561968,2,09/06/2022 11:06:01,86110,10,task-5tuu,,22371984,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1536x714,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765758466,09/06/2022 09:09:18,1654765751509,2,09/06/2022 11:09:11,86110,10,task-5tuu,,22371984,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189038.30000001192,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1654765758525,09/06/2022 09:09:18,1654765751518,2,09/06/2022 11:09:11,86110,10,task-5tuu,,22371984,BLIND,6594461,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1536x864,1519x714,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,189550,,,,,0,1,0,,,,,,,,,
1,1654765566346,09/06/2022 09:06:06,1654765566391,2,09/06/2022 11:06:06,86110,10,task-5tuu,,22371983,BLIND,6594470,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 101.0,1280x720,1280x559,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765813513,09/06/2022 09:10:13,1654765813531,2,09/06/2022 11:10:13,86110,10,task-5tuu,,22371983,BLIND,6594470,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 101.0,1280x720,1280x559,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,246348,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1654765813570,09/06/2022 09:10:13,1654765813548,2,09/06/2022 11:10:13,86110,10,task-5tuu,,22371983,BLIND,6594470,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 101.0,1280x720,1280x559,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,247157,,,,,0,1,0,,,,,,,,,
1,1654765561111,09/06/2022 09:06:01,1654765562098,2,09/06/2022 11:06:02,86110,10,task-5tuu,,22371980,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765751298,09/06/2022 09:09:11,1654765752285,2,09/06/2022 11:09:12,86110,10,task-5tuu,,22371980,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189121.80000000005,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1654765751387,09/06/2022 09:09:11,1654765752292,2,09/06/2022 11:09:12,86110,10,task-5tuu,,22371980,BLIND,6594455,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,190194,,,,,0,1,0,,,,,,,,,
1,1654765557503,09/06/2022 09:05:57,1654765558715,2,09/06/2022 11:05:58,86110,10,task-5tuu,,22371977,BLIND,6594474,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x569,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765747622,09/06/2022 09:09:07,1654765748820,2,09/06/2022 11:09:08,86110,10,task-5tuu,,22371977,BLIND,6594474,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x569,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189249.89999961853,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1654765747695,09/06/2022 09:09:07,1654765748829,2,09/06/2022 11:09:08,86110,10,task-5tuu,,22371977,BLIND,6594474,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1280x720,1280x569,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,190114,,,,,0,1,0,,,,,,,,,
1,1654765535953,09/06/2022 09:05:35,1654765537540,2,09/06/2022 11:05:37,86110,10,task-5tuu,,22371966,BLIND,6594476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1280x720,1280x601,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765725974,09/06/2022 09:08:45,1654765727494,2,09/06/2022 11:08:47,86110,10,task-5tuu,,22371966,BLIND,6594476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1280x720,1280x601,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189117.79999999702,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1654765726048,09/06/2022 09:08:46,1654765727512,2,09/06/2022 11:08:47,86110,10,task-5tuu,,22371966,BLIND,6594476,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1280x720,1280x601,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,189972,,,,,0,1,0,,,,,,,,,
1,1654765536704,09/06/2022 09:05:36,1654765533607,2,09/06/2022 11:05:33,86110,10,task-5tuu,,22371965,BLIND,6594486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 101.0,1280x800,1280x630,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765624927,09/06/2022 09:07:04,1654765621879,2,09/06/2022 11:07:01,86110,10,task-5tuu,,22371965,BLIND,6594486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 101.0,1280x800,1280x630,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
3,1654765941791,09/06/2022 09:12:21,1654765931488,2,09/06/2022 11:12:11,86110,10,task-5tuu,,22371965,BLIND,6594486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 101.0,1280x800,1280x630,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,309522,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
4,1654765942143,09/06/2022 09:12:22,1654765931494,2,09/06/2022 11:12:11,86110,10,task-5tuu,,22371965,BLIND,6594486,,complete,,,computer,Desktop or Laptop,Mac OS 10.15,Firefox 101.0,1280x800,1280x630,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,309615,,,,,0,1,0,,,,,,,,,
1,1654765509726,09/06/2022 09:05:09,1654765509051,2,09/06/2022 11:05:09,86110,10,task-5tuu,,22371959,BLIND,6594481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1280x720,1280x609,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765700528,09/06/2022 09:08:20,1654765699816,2,09/06/2022 11:08:19,86110,10,task-5tuu,,22371959,BLIND,6594481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1280x720,1280x609,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189453.10000002384,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1654765700631,09/06/2022 09:08:20,1654765699827,2,09/06/2022 11:08:19,86110,10,task-5tuu,,22371959,BLIND,6594481,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1280x720,1280x609,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,190776,,,,,0,1,0,,,,,,,,,
1,1654765506135,09/06/2022 09:05:06,1654765502894,2,09/06/2022 11:05:02,86110,10,task-5tuu,,22371955,BLIND,6594462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x648,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654765696618,09/06/2022 09:08:16,1654765693296,2,09/06/2022 11:08:13,86110,10,task-5tuu,,22371955,BLIND,6594462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x648,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,AliceVideoDelayedDiagrammingSS,1,1,1,Video,Zone1,content_video,189030.60000002384,,,,,0,1,0,,,,,,AliceDelayedWithCueSelectionVideo,,,
3,1654765696678,09/06/2022 09:08:16,1654765693311,2,09/06/2022 11:08:13,86110,10,task-5tuu,,22371955,BLIND,6594462,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1280x720,1280x648,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,END TASK,,,,,190417,,,,,0,1,0,,,,,,,,,
1,1654765489307,09/06/2022 09:04:49,1654765489400,2,09/06/2022 11:04:49,86110,10,task-5tuu,,22371946,BLIND,6594464,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 102.0.1245.33,1280x720,1280x569,Passed_Trials,AliceIntroVideos,9,SelfScoringInstruction,Passed_Intro,,Passed_Trials,,Passed_Practice,,AliceVideoDelayedDiagrammingSS,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
