Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-81rl,checkpoint-ciwr,checkpoint-77l8,checkpoint-x76j,checkpoint-b2g1,checkpoint-5gtg,checkpoint-dxsu,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,TextTypes,ShowProgressBar
1,1654592357791,07/06/2022 08:59:17,1654592373068,2,07/06/2022 10:59:33,86110,10,task-qcms,,22325586,BLIND,6581303,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654592542823,07/06/2022 09:02:22,1654592558085,2,07/06/2022 11:02:38,86110,10,task-qcms,,22325586,BLIND,6581303,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184131,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654592542912,07/06/2022 09:02:22,1654592558110,2,07/06/2022 11:02:38,86110,10,task-qcms,,22325586,BLIND,6581303,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185042,,,,,0,1,0,,,,,,,,,
1,1654592333848,07/06/2022 08:58:53,1654592336853,2,07/06/2022 10:58:56,86110,10,task-qcms,,22325582,BLIND,6581308,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654592519804,07/06/2022 09:01:59,1654592522803,2,07/06/2022 11:02:02,86110,10,task-qcms,,22325582,BLIND,6581308,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184921.5,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654592519917,07/06/2022 09:01:59,1654592522815,2,07/06/2022 11:02:02,86110,10,task-qcms,,22325582,BLIND,6581308,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185962,,,,,0,1,0,,,,,,,,,
1,1654592283693,07/06/2022 08:58:03,1654592291574,2,07/06/2022 10:58:11,86110,10,task-qcms,,22325564,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654592469176,07/06/2022 09:01:09,1654592476972,2,07/06/2022 11:01:16,86110,10,task-qcms,,22325564,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184041.5999994278,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654592469272,07/06/2022 09:01:09,1654592476988,2,07/06/2022 11:01:16,86110,10,task-qcms,,22325564,BLIND,6581320,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185414,,,,,0,1,0,,,,,,,,,
1,1654592282858,07/06/2022 08:58:02,1654592283822,2,07/06/2022 10:58:03,86110,10,task-qcms,,22325562,BLIND,6581313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654592468232,07/06/2022 09:01:08,1654592468920,2,07/06/2022 11:01:08,86110,10,task-qcms,,22325562,BLIND,6581313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,183750.69999980927,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654592468436,07/06/2022 09:01:08,1654592468930,2,07/06/2022 11:01:08,86110,10,task-qcms,,22325562,BLIND,6581313,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1536x864,1519x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185108,,,,,0,1,0,,,,,,,,,
1,1654253770622,03/06/2022 10:56:10,1654253772367,2,03/06/2022 12:56:12,86110,10,task-qcms,,22261508,BLIND,6563312,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654253955877,03/06/2022 10:59:15,1654253957555,2,03/06/2022 12:59:17,86110,10,task-qcms,,22261508,BLIND,6563312,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184116.40000003576,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654253955960,03/06/2022 10:59:15,1654253957565,2,03/06/2022 12:59:17,86110,10,task-qcms,,22261508,BLIND,6563312,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185198,,,,,0,1,0,,,,,,,,,
1,1654253542816,03/06/2022 10:52:22,1654253543295,2,03/06/2022 12:52:23,86110,10,task-qcms,,22261441,BLIND,6563292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654253793108,03/06/2022 10:56:33,1654253792178,2,03/06/2022 12:56:32,86110,10,task-qcms,,22261441,BLIND,6563292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,248532.79999995232,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654253793347,03/06/2022 10:56:33,1654253792184,2,03/06/2022 12:56:32,86110,10,task-qcms,,22261441,BLIND,6563292,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,248889,,,,,0,1,0,,,,,,,,,
1,1654253530720,03/06/2022 10:52:10,1654253533128,2,03/06/2022 12:52:13,86110,10,task-qcms,,22261439,BLIND,6563293,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654253715705,03/06/2022 10:55:15,1654253718053,2,03/06/2022 12:55:18,86110,10,task-qcms,,22261439,BLIND,6563293,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,183824.89999961853,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654253715781,03/06/2022 10:55:15,1654253718071,2,03/06/2022 12:55:18,86110,10,task-qcms,,22261439,BLIND,6563293,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184944,,,,,0,1,0,,,,,,,,,
1,1654253497458,03/06/2022 10:51:37,1654253498634,2,03/06/2022 12:51:38,86110,10,task-qcms,,22261430,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654253682623,03/06/2022 10:54:42,1654253683833,2,03/06/2022 12:54:43,86110,10,task-qcms,,22261430,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184016.90000000596,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654253682689,03/06/2022 10:54:42,1654253683840,2,03/06/2022 12:54:43,86110,10,task-qcms,,22261430,BLIND,6563287,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185206,,,,,0,1,0,,,,,,,,,
1,1654253493225,03/06/2022 10:51:33,1654253501972,2,03/06/2022 12:51:41,86110,10,task-qcms,,22261426,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654253677862,03/06/2022 10:54:37,1654253686591,2,03/06/2022 12:54:46,86110,10,task-qcms,,22261426,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184042.10000002384,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654253677951,03/06/2022 10:54:37,1654253686606,2,03/06/2022 12:54:46,86110,10,task-qcms,,22261426,BLIND,6563284,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184635,,,,,0,1,0,,,,,,,,,
1,1654253483614,03/06/2022 10:51:23,1654253485462,2,03/06/2022 12:51:25,86110,10,task-qcms,,22261423,BLIND,6563280,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654253668336,03/06/2022 10:54:28,1654253670196,2,03/06/2022 12:54:30,86110,10,task-qcms,,22261423,BLIND,6563280,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184125.70000001788,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654253668400,03/06/2022 10:54:28,1654253670204,2,03/06/2022 12:54:30,86110,10,task-qcms,,22261423,BLIND,6563280,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.5005.63,1366x768,1366x657,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184742,,,,,0,1,0,,,,,,,,,
1,1654253477922,03/06/2022 10:51:17,1654253481801,2,03/06/2022 12:51:21,86110,10,task-qcms,,22261419,BLIND,6563283,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654253663477,03/06/2022 10:54:23,1654253667304,2,03/06/2022 12:54:27,86110,10,task-qcms,,22261419,BLIND,6563283,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184140,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654253663537,03/06/2022 10:54:23,1654253667315,2,03/06/2022 12:54:27,86110,10,task-qcms,,22261419,BLIND,6563283,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1366x768,1366x625,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185514,,,,,0,1,0,,,,,,,,,
1,1654253466471,03/06/2022 10:51:06,1654253485400,2,03/06/2022 12:51:25,86110,10,task-qcms,,22261417,BLIND,6563282,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x768,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1654253651855,03/06/2022 10:54:11,1654253670755,2,03/06/2022 12:54:30,86110,10,task-qcms,,22261417,BLIND,6563282,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x768,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184017.5,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1654253651902,03/06/2022 10:54:11,1654253670761,2,03/06/2022 12:54:30,86110,10,task-qcms,,22261417,BLIND,6563282,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x768,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185361,,,,,0,1,0,,,,,,,,,
1,1655287516192,15/06/2022 10:05:16,1655287514583,2,15/06/2022 12:05:14,86110,10,task-qcms,,22493785,BLIND,6626673,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655287700801,15/06/2022 10:08:20,1655287699299,2,15/06/2022 12:08:19,86110,10,task-qcms,,22493785,BLIND,6626673,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184334,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655287700856,15/06/2022 10:08:20,1655287699304,2,15/06/2022 12:08:19,86110,10,task-qcms,,22493785,BLIND,6626673,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184722,,,,,0,1,0,,,,,,,,,
1,1655287474272,15/06/2022 10:04:34,1655287472951,2,15/06/2022 12:04:32,86110,10,task-qcms,,22493773,BLIND,6626669,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655287658659,15/06/2022 10:07:38,1655287657421,2,15/06/2022 12:07:37,86110,10,task-qcms,,22493773,BLIND,6626669,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184167,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655287658710,15/06/2022 10:07:38,1655287657425,2,15/06/2022 12:07:37,86110,10,task-qcms,,22493773,BLIND,6626669,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184474,,,,,0,1,0,,,,,,,,,
1,1655287473543,15/06/2022 10:04:33,1655287471336,2,15/06/2022 12:04:31,86110,10,task-qcms,,22493771,BLIND,6626660,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655287658750,15/06/2022 10:07:38,1655287656611,2,15/06/2022 12:07:36,86110,10,task-qcms,,22493771,BLIND,6626660,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184545.5,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655287658826,15/06/2022 10:07:38,1655287656627,2,15/06/2022 12:07:36,86110,10,task-qcms,,22493771,BLIND,6626660,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x794,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,185292,,,,,0,1,0,,,,,,,,,
1,1655287457976,15/06/2022 10:04:17,1655287455972,2,15/06/2022 12:04:15,86110,10,task-qcms,,22493761,BLIND,6626656,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655287642446,15/06/2022 10:07:22,1655287640509,2,15/06/2022 12:07:20,86110,10,task-qcms,,22493761,BLIND,6626656,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184166.19999999998,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655287642534,15/06/2022 10:07:22,1655287640514,2,15/06/2022 12:07:20,86110,10,task-qcms,,22493761,BLIND,6626656,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184542,,,,,0,1,0,,,,,,,,,
1,1655287443556,15/06/2022 10:04:03,1655287442229,2,15/06/2022 12:04:02,86110,10,task-qcms,,22493759,BLIND,6626650,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655287627972,15/06/2022 10:07:07,1655287626734,2,15/06/2022 12:07:06,86110,10,task-qcms,,22493759,BLIND,6626650,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,184132.40000000002,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655287628049,15/06/2022 10:07:08,1655287626765,2,15/06/2022 12:07:06,86110,10,task-qcms,,22493759,BLIND,6626650,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184536,,,,,0,1,0,,,,,,,,,
1,1655287442371,15/06/2022 10:04:02,1655287441451,2,15/06/2022 12:04:01,86110,10,task-qcms,,22493757,BLIND,6626664,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1440x900,1440x749,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1655287626842,15/06/2022 10:07:06,1655287625772,2,15/06/2022 12:07:05,86110,10,task-qcms,,22493757,BLIND,6626664,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1440x900,1440x749,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,AliceVideoWithoutCueSelection,1,1,1,Video,Zone1,content_video,183828.39999985695,,,,,0,1,0,,,,,,AliceDelayedWithoutCueSelectionVideo,,,
3,1655287626941,15/06/2022 10:07:06,1655287625780,2,15/06/2022 12:07:05,86110,10,task-qcms,,22493757,BLIND,6626664,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 102.0.0.0,1440x900,1440x749,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,END TASK,,,,,184329,,,,,0,1,0,,,,,,,,,
1,1655287429964,15/06/2022 10:03:49,1655287428027,2,15/06/2022 12:03:48,86110,10,task-qcms,,22493749,BLIND,6626643,,complete,,,computer,Desktop or Laptop,Chromium OS 14695.85.0,Chrome 102.0.0.0,1536x864,1536x746,Passed_Trials,AliceIntroVideos,9,NoSelfScoringInstruction,,Passed_Intro,,Passed_Trials,,Passed_Practice,AliceVideoWithoutCueSelection,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
